transaction_id,amount,is_fraud,channel_CARD_HOST,channel_CARD_PHONE,channel_CARD_RECURRING,channel_CARD_STORE,channel_CARD_WEB,channel_CASH_IN,channel_CASH_OUT,channel_DEBIT,channel_PAYMENT,channel_TRANSFER,source_dataset_IEEE-CIS,source_dataset_PaySim
PAYSIM_5_899,0.437371921453226,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_900,0.12581715502247615,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_901,0.24840894592453244,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_902,0.0754179358737524,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_903,0.3688304589339938,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_904,0.34636375091583915,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_905,0.10965426700297731,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_9_906,0.4484486803345419,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_907,0.20843959907408954,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_908,0.15193427627330083,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_909,0.0791228138153583,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_5_910,0.1382497662422062,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_5_911,0.011444434621936696,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_4_912,0.30294403410947185,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_913,0.43745310430661793,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_7_914,0.28514075382356696,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_915,0.11389330007208287,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_916,0.017491346988188855,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_917,0.11148025272539096,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_918,0.2161346220509666,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_919,0.3945411569018878,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_920,0.09756818139085392,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_5_921,0.3738589134461971,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_922,0.45028353747817074,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_923,0.23578090373604216,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_9_924,0.42665036222719216,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_4_925,0.2880893067482948,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_9_926,0.3309047384920059,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_5_927,0.8865202078821227,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_9_928,0.24057276970237212,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_929,0.121881298098763,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_930,0.1574808674920274,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_931,0.15061243451223855,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_932,0.2925724908862768,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_933,0.062306982961573346,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_934,0.4761795899762082,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_935,0.37430751233818355,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_936,0.20851210787980612,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_937,0.08239217145901741,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_938,0.45810493146099945,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_6_939,0.4278689152983919,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_940,0.37486139443159383,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_9_941,0.14104360947588285,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_7_942,0.2090320209481887,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_943,0.053370584299433525,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_944,0.09818972105613125,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_5_945,0.4066976737035181,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_946,0.37139037297054556,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_947,0.3082565403098578,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_948,0.46523858253803047,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_949,0.9060635852363345,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_2_950,0.24254401196208306,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_5_951,0.17679020138022275,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_952,0.687028652509028,1,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_7_953,0.04296567455991154,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_1_954,0.4835007978565649,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_4_955,0.4293941452982974,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_9_956,0.06748856817650846,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_957,0.29345308851673474,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_4_958,0.45008332799212836,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_6_959,0.2969978445770633,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_960,0.4711976325147768,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_961,0.48978361315534114,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_962,0.21938763924313687,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_963,0.19597811937712648,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_1_964,0.4863230628799895,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_7_965,0.3506672628040111,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_3_966,0.06026523679578809,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_8_967,0.021969856489699128,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_968,0.29326854425691307,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_969,0.4012787416127932,1,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_8_970,0.4385012201320595,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_971,0.3510348242757404,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_972,0.07225967875690403,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_973,0.1320499620990863,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_3_974,0.454738777678133,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_975,0.0949527118968563,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_2_976,0.14462345647399236,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_6_977,0.06731754919821155,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_1_978,0.35117011864331243,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_2_979,0.49030221732551166,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_6_980,0.1397040872008765,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_3_981,0.24692697189411175,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_4_982,0.32947583716766066,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_983,0.5191202292607935,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_8_984,0.05444043199042801,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_985,0.25895830193103,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_986,0.20003274323146397,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_3_987,0.4497052953347024,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_988,0.24721841989600074,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_989,0.057644812187130474,0,0,0,0,0,0,1,0,0,0,0,0,1
PAYSIM_1_990,0.3295196748696841,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_7_991,0.40034235998710627,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_7_992,0.0015002986053897311,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_2_993,0.4461404487256266,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_7_994,0.096622959508195,0,0,0,0,0,0,0,0,0,1,0,0,1
PAYSIM_8_995,0.2867451202248978,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_1_996,0.21596637669030957,0,0,0,0,0,0,0,1,0,0,0,0,1
PAYSIM_9_997,0.3737874226724232,0,0,0,0,0,0,0,0,1,0,0,0,1
PAYSIM_7_998,0.19278278719901704,0,0,0,0,0,0,0,0,0,0,1,0,1
PAYSIM_3_999,0.4517532743491166,0,0,0,0,0,0,0,0,1,0,0,0,1
IEEE_2987000,0.0005028142869771795,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987001,0.004389618691980618,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987002,0.00020747075469512694,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987003,0.000983263035457533,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987004,0.0004575118655258752,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987005,0.0001791840100008134,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987006,0.0002039284190576826,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987007,0.0002887471008164304,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987008,0.0010315052838454847,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987009,0.00027561656637147545,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987010,0.0003384540686321816,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987011,0.0006800868900651197,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987012,0.00030243859163798945,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987013,0.00022166087340700074,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987014,0.0001625630803236552,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987015,0.00032179158663083054,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987016,0.00010807759522572105,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987017,1.7867499402945044e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987018,0.0008302881539413885,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987019,0.00014113246912116938,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987020,0.0008006613467918541,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987021,0.0008229437806402942,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987022,0.002744157042023008,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987023,0.0003186855503974116,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987024,0.00014850800666540832,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987025,0.0007601686068658774,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987026,0.0006201996028221092,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987027,0.0006760874788615534,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987028,7.5625230031069715e-06,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987029,0.0008739077062628805,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987030,6.711739165257436e-05,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987031,0.000377731403075516,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987032,0.00041484801666081986,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987033,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987034,0.0005123920977036419,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987035,0.0007767064318946498,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987036,0.0008495372681237473,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987037,0.0009075547007780776,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987038,0.0005027104061666972,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987039,0.0006504289186724406,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987040,8.078810631203697e-05,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987041,0.0005030428247602404,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987042,0.00015861560952533014,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987043,0.00038066084193111516,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987044,0.0003389734726845928,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987045,0.0011481218816928457,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987046,0.0005894508829193665,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987047,0.0009318212581067285,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987048,0.0004063401782823245,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987049,0.0010127132452292477,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987050,0.0007831366540635004,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987051,0.0005272678297646985,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987052,0.0006642762307097229,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987053,0.00010425478139997467,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987054,0.0008715080595407407,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987055,0.0006005349653978214,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987056,0.0010178137930239256,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987057,0.0006564228414372657,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987058,0.0008607460075747809,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987059,0.0008252395465519517,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987060,0.0003556671189290885,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987061,0.0002669321306151603,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987062,0.0004435606726781106,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987063,0.004753513171099901,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987064,0.00024674808913846135,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987065,0.0009232614793229921,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987066,0.0005593877763658067,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987067,0.0010099292395083237,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987068,0.0008358457773021883,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987069,0.002589364246323424,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987070,0.0009774768743136724,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987071,0.0005204428605160154,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987072,0.004534875229277933,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987073,0.00036877687721194704,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987074,0.0003899685625503237,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987075,0.0004307833329887953,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987076,0.0005635949491903373,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987077,0.00215483081607622,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987078,0.0005116857081923627,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987079,0.00031488351273376166,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987080,0.0009569708023244786,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987081,0.0006069651875666719,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987082,0.0004200420571849318,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987083,0.00042512182881751325,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987084,0.0007923820461964196,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987085,0.000991615052620305,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987086,0.0005149371775604567,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987087,0.00011446626507037873,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987088,0.0004541772915093954,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987089,0.0004936727756547425,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987090,0.0009257442306935175,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987091,0.00040667259687586765,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987092,0.0009839694249688122,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987093,0.0005000406693373037,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987094,0.0010051091699019479,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987095,7.0742831938404495e-06,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987096,0.0009276244733632461,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987097,0.0009610117658522376,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987098,0.0009919266950517518,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987099,0.0010509309954056633,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987100,0.00017606758568634623,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987101,0.0006743422812454519,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987102,2.4931394515737267e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987103,6.43437740126986e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987104,0.00022710422787627004,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987105,0.000528265085545328,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987106,0.0005628470073548652,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987107,3.401057735188492e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987108,0.00017469635898798068,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987109,0.0005151033868572283,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987110,0.0006125020347653753,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987111,0.0001519880138165633,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987112,0.0004108486054572537,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987113,0.0009334002464260585,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987114,0.0010310689844414593,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987115,0.0010189980342634232,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987116,0.0009099127951760243,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987117,0.00040652716374119254,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987118,0.0007082489777868546,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987119,0.000429193956588417,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987120,0.000668919702938279,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987121,0.00031843623645225416,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987122,0.0006251754936442084,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987123,0.000539962064805628,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987124,2.3902974491963102e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987125,0.000815879885527502,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987126,1.089709701958683e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987127,0.00030160754515413154,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987128,4.716188795893634e-06,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987129,0.0003874442588556053,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987130,6.387631036552852e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987131,0.0009428118478557494,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987132,0.00042824864121302863,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987133,0.0004735406745832847,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987134,0.00036020671034716234,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987135,0.0006471982254664429,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987136,0.0008093769467913139,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987137,0.0006685353439394948,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987138,0.0007719590788556115,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987139,0.0009350207870695815,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987140,0.0008911726969650285,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987141,0.0006953158168818159,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987142,0.0008782083718168451,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987143,0.0006577317396493419,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987144,0.0005216894302418022,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987145,0.0007399222369028891,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987146,0.004425280974219172,1,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987147,0.0007662871866032813,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987148,0.0008736168399935303,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987149,6.46138641199524e-05,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987150,3.127851203620204e-05,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987151,0.00026578944169985567,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987152,0.0009295358802761192,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987153,0.000849942403284628,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987154,0.0007042703427453848,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987155,0.0007229065601458985,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987156,0.0007496974211692678,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987157,0.0009728853424903574,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987158,0.0008587618840945701,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987159,0.0006429391122366712,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987160,0.0006866937096117901,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987161,0.0002195209287110666,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987162,0.0006780092738554749,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987163,0.0004375563618322372,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987164,0.00015670420261245695,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987165,0.0008321060681248277,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987166,0.0005260004838768152,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987167,0.001008880043322453,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987168,0.00028974435659705986,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987169,0.0004954283613518923,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987170,0.00046165670986411656,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987171,0.00012344156709604415,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987172,0.00043903146934108503,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987173,0.0002958213840102709,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987174,0.00016430827793975682,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987175,0.0002902325964063264,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987176,0.00023969458210671736,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987177,0.0007573430488207605,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987178,3.0405913228151237e-05,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987179,0.0006368205324992673,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987180,0.0007848299112743609,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987181,0.0004954803017571335,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987182,0.0009614792294994075,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987183,0.0007302717096090892,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987184,0.0007716578245052129,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987185,0.00020215205719843632,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987186,0.0008020221854091713,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987187,0.001813790115263031,1,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987188,0.00037200757041794464,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987189,0.00021913656971228235,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987190,0.00039659615825909055,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987191,0.0007630668814783319,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987192,0.0004302743170174323,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987193,0.0007600127856501541,0,0,0,0,1,0,0,0,0,0,0,1,0
IEEE_2987194,0.00011598292490341941,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987195,0.000831700932963947,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987196,0.0002603149229874417,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987197,0.00025588960046089837,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987198,0.0006088246540743039,0,1,0,0,0,0,0,0,0,0,0,1,0
IEEE_2987199,7.107525053194765e-05,0,0,0,0,0,1,0,0,0,0,0,1,0
IEEE_2987200,2.5783217161691624e-05,0,0,0,1,0,0,0,0,0,0,0,1,0
IEEE_2987201,0.0002683968500429599,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987202,0.0005547546922182988,0,0,1,0,0,0,0,0,0,0,0,1,0
IEEE_2987203,0.0009367244323614903,0,1,0,0,0,0,0,0,0,0,0,1,0
